customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,internet_InternetService_Fiber optic,internet_InternetService_No,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
8745-PVESG,0,0,0,0,57,0,0,1,0,1,1,0,0,1,41.1,2258.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8746-BFOAJ,0,1,0,0,21,1,0,0,0,0,0,0,0,0,20.5,429.55,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8746-OQQRW,0,0,0,0,4,1,1,0,0,0,0,0,0,0,25.25,101.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8747-UDCOI,0,0,1,0,65,1,0,0,0,0,0,0,0,0,19.35,1319.95,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8748-HFWBO,0,0,1,1,19,1,0,0,0,0,0,0,0,0,19.9,357.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8749-CLJXC,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8749-JMNKX,1,1,1,0,51,1,1,1,0,1,0,1,0,1,93.8,4750.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8749-TZYEC,0,0,1,0,72,1,1,0,0,0,0,0,0,0,24.8,1874.3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8750-QWZAJ,0,0,1,1,70,1,0,0,0,0,0,0,0,0,19.8,1378.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8751-EDEKA,0,0,1,0,28,1,0,0,1,1,0,0,1,0,89.9,2433.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8752-GHJFU,0,1,1,0,71,1,1,1,1,1,1,0,0,1,92.0,6585.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8752-IMQOS,0,0,1,1,5,1,0,0,0,0,0,0,0,0,20.1,85.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8752-STIVR,1,0,0,0,4,1,0,0,0,0,0,1,0,1,79.0,303.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8755-IWJHN,0,1,1,0,69,1,1,0,1,1,0,0,1,1,95.35,6382.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8755-OGKNA,0,0,1,1,57,1,0,0,0,0,0,0,0,0,19.5,1167.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8756-RDDLT,0,0,0,0,68,0,0,0,1,0,1,0,1,0,44.95,3085.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8757-TFHHJ,0,0,0,0,1,1,0,1,0,0,0,0,0,1,49.8,49.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8760-ZRHKE,0,1,1,1,71,1,1,1,1,0,0,1,0,0,69.2,4982.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8761-NSOBC,1,0,0,0,44,1,0,0,1,0,1,1,1,0,100.55,4398.15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8763-KIAFH,0,0,1,1,27,1,0,0,0,0,0,0,0,1,20.55,583.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8766-PAFNE,0,0,1,0,71,1,0,0,1,1,1,1,1,1,79.1,5564.85,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8769-KKTPH,0,0,1,1,63,1,1,1,0,0,0,1,1,1,99.65,6311.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8773-HHUOZ,1,0,0,1,17,1,0,0,0,0,0,1,1,1,64.7,1093.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8774-GSBUN,0,0,1,0,72,1,1,0,0,0,0,0,0,0,25.4,1797.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8775-CEBBJ,1,0,0,0,9,1,0,0,0,0,0,0,0,1,44.2,403.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8775-ERLNB,0,1,1,0,1,1,1,0,0,0,0,0,0,0,74.3,74.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8775-LHDJH,1,1,1,0,1,1,1,0,1,0,0,1,0,1,90.6,90.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8777-MBMTS,0,1,1,0,65,1,0,0,1,1,1,1,1,1,105.85,6725.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8777-PVYGU,0,0,1,0,52,1,0,1,0,1,0,1,0,1,64.3,3410.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8778-LMWTJ,0,0,0,0,9,1,0,1,0,0,0,0,0,1,74.85,708.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8779-QRDMV,1,1,0,0,1,0,0,0,0,1,0,0,1,1,39.65,39.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8779-YIQQA,0,0,1,1,21,1,0,0,0,0,0,0,0,0,19.8,350.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8780-IHCRN,0,0,1,1,63,1,1,0,0,0,0,0,0,0,24.65,1574.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8780-IXSTS,1,0,0,0,6,1,1,0,1,0,0,1,0,1,90.1,521.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8780-RSYYU,0,0,0,0,25,1,0,0,0,0,0,0,0,1,19.2,532.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8780-YRMTT,0,0,0,0,66,0,0,1,1,1,1,0,0,1,47.4,3177.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8782-LKFPK,0,0,0,0,44,1,1,0,0,1,0,0,1,1,90.4,4063.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8782-NUUOL,0,0,0,0,60,1,0,1,0,1,1,1,1,0,79.0,4801.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8784-CGILN,1,0,0,0,18,1,1,0,0,0,1,1,1,1,99.85,1776.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8785-CJSHH,0,0,1,0,60,1,1,0,1,0,0,1,1,1,99.8,5985.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8785-EPNCG,1,0,0,0,11,1,1,0,0,0,0,0,0,0,23.15,245.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8788-DOXSU,0,0,0,0,59,1,0,0,0,1,0,0,1,1,61.35,3645.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8791-GFXLZ,0,0,0,0,12,1,0,0,1,0,0,0,0,1,49.05,593.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8792-AOROI,0,0,1,0,8,1,0,1,0,0,1,0,1,0,65.5,564.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8799-OXZMD,0,0,0,0,28,0,0,0,0,1,0,0,0,1,29.75,790.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8800-JOOCF,0,0,0,1,12,1,1,0,0,0,0,1,0,1,84.05,966.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8800-ZKRFW,0,0,1,1,30,1,1,0,1,1,1,1,1,1,107.5,3242.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8802-UNOJF,1,1,0,0,12,1,0,0,1,1,1,0,0,1,83.8,1029.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8805-JNRAZ,0,0,0,0,2,1,0,0,1,0,0,0,0,0,49.2,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8806-EAGWC,1,0,0,0,3,1,0,0,0,0,0,1,0,0,55.15,159.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8807-ARQET,0,0,0,0,41,0,0,0,1,0,0,0,1,1,40.35,1677.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8807-OPMBM,0,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8808-ELEHO,1,1,0,0,8,1,1,0,0,1,0,0,0,1,81.25,585.95,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8809-RIHDD,1,0,1,1,72,1,1,0,1,1,0,1,1,1,103.4,7372.65,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8809-XKHMD,0,0,1,0,72,1,1,1,1,0,1,0,1,1,100.55,7325.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8812-ZRHFP,0,0,1,1,30,1,0,0,0,1,0,0,1,0,86.45,2538.05,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8815-LMFLX,0,0,1,1,25,1,1,0,0,0,0,0,0,1,25.4,546.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8816-VXNZD,1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8818-DOPVL,0,1,0,0,46,1,1,0,1,1,0,1,1,1,104.45,4863.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8818-XYFCQ,1,0,1,1,32,1,1,1,0,0,0,1,1,1,99.55,3204.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8819-IMISP,0,0,0,0,31,1,1,0,1,0,0,0,0,1,80.45,2429.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8819-WFGGJ,0,0,1,0,68,0,0,1,0,1,0,1,1,1,54.1,3794.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8819-ZBYNA,0,0,1,0,58,1,1,1,1,0,1,1,1,1,109.1,6393.65,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8821-KVZKQ,0,0,1,1,70,0,0,0,1,1,1,1,1,1,58.4,4113.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8821-XNHVZ,1,0,1,1,1,1,0,0,0,0,0,1,0,1,80.05,80.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8822-KNBHV,0,0,0,0,48,1,1,1,1,1,0,1,1,1,83.45,3887.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8823-RLPWL,0,0,1,0,72,1,1,1,1,1,0,1,1,1,110.65,8065.65,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8824-RWFXJ,1,0,1,1,3,1,0,0,1,1,0,0,0,1,56.15,168.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8835-VSDSE,1,0,1,0,2,1,0,0,0,0,0,0,0,1,70.7,141.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8837-VVWLQ,1,0,0,0,8,1,0,1,0,0,0,1,0,0,84.95,668.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8838-GPHZP,0,0,0,0,63,1,0,0,0,0,0,0,0,1,20.6,1298.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8840-DQLGN,1,1,1,0,35,1,1,1,1,0,1,1,0,1,100.5,3653.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8844-TONUD,1,0,1,1,13,1,0,0,0,1,0,1,1,1,96.65,1162.85,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8845-LWKGE,0,0,1,1,30,1,0,0,0,1,1,1,0,1,64.5,1985.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8847-GEOOQ,0,0,1,0,60,0,0,0,1,1,1,1,1,1,60.2,3582.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8849-AYPTR,0,0,1,0,33,1,0,0,0,0,0,1,1,0,91.25,2964.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8849-GYOKR,1,0,1,0,54,1,1,1,1,0,0,1,1,0,106.55,5763.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8849-PRIQJ,0,0,1,1,67,1,1,1,0,1,1,1,1,1,109.4,7281.6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8851-RAGOV,0,0,1,0,25,1,0,1,1,0,1,0,1,1,71.05,1837.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8853-TZDGH,0,0,0,0,72,1,1,0,1,1,1,1,1,1,111.6,8012.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8854-CCVSQ,1,0,0,0,18,1,1,0,1,0,0,0,0,1,80.65,1451.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8857-CUPFQ,0,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8859-AXJZP,0,0,1,1,39,1,1,0,0,0,0,0,0,1,23.8,903.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8859-DZTGQ,0,0,0,0,33,1,0,0,0,0,0,0,0,0,20.35,689.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8859-YSTWS,0,0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,1004.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8861-HGGKB,1,0,0,0,10,1,1,0,0,0,0,0,1,0,86.45,830.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8865-TNMNX,0,0,1,1,10,1,0,0,1,0,0,0,0,0,49.55,475.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8868-GAGIO,0,0,1,0,45,1,1,1,0,1,0,0,0,1,84.55,3713.95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8868-WOZGU,1,0,0,0,28,1,1,0,1,1,0,1,1,1,105.7,2979.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8869-LIHMK,0,0,0,0,64,1,1,1,1,1,1,1,1,1,115.1,7334.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8869-TORSS,1,0,0,0,48,1,0,1,0,1,1,0,0,1,60.35,2896.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8871-JLMHM,0,0,1,0,68,1,1,0,1,1,1,0,0,0,90.2,6297.65,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8873-GLDMH,0,0,0,0,6,1,1,0,0,0,0,0,0,1,73.85,401.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8873-TMKGR,0,0,0,0,29,1,0,0,0,0,0,0,0,0,19.1,529.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8874-EJNSR,0,0,1,1,39,1,1,0,0,0,0,0,0,0,25.2,987.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8875-AKBYH,0,1,0,0,20,1,1,0,0,0,0,1,0,1,84.35,1745.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8878-HMWBV,1,0,0,0,3,1,0,0,0,1,0,0,0,1,49.15,169.05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8878-RYUKI,0,0,0,0,52,1,0,0,0,1,0,0,1,1,59.45,3043.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8879-XUAHX,0,0,1,0,71,1,1,1,1,1,1,1,1,1,116.25,8564.75,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8879-ZKJOF,0,0,0,0,41,1,0,1,0,1,1,1,1,1,79.85,3320.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8882-TLVRW,0,0,1,1,69,0,0,1,0,1,1,0,0,0,39.1,2779.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8883-ANODQ,0,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8883-GRDWQ,0,1,0,0,20,1,0,1,0,0,1,0,0,0,54.0,1055.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8884-ADFVN,1,1,1,0,7,1,1,0,0,1,0,1,1,1,101.95,700.85,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8884-FEEWR,0,0,0,0,35,1,0,0,0,0,0,0,0,0,20.6,754.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8884-MRNSU,0,0,1,1,17,1,0,0,0,0,0,0,0,0,19.9,329.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8885-QSQBX,0,0,0,0,1,1,0,1,0,0,0,0,0,0,49.55,49.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8887-IPQNC,0,0,1,0,7,1,0,0,0,0,0,0,0,1,44.25,313.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8894-JVDCV,0,0,0,0,62,1,1,1,1,1,1,1,1,1,115.05,7133.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8896-BQTTI,0,0,0,0,1,1,1,0,0,0,0,0,0,1,25.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8896-RAZCR,0,0,0,1,44,1,0,0,0,0,0,0,0,0,19.9,868.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8898-KASCD,0,0,0,0,39,0,0,0,0,1,1,0,0,0,35.55,1309.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8901-HJXTF,1,0,1,1,12,0,0,0,1,0,0,0,0,0,29.2,309.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8901-UPRHR,0,0,1,1,72,1,1,0,1,1,1,1,1,1,109.2,7711.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8902-ZEOVF,0,0,1,1,47,1,0,0,0,0,0,0,0,0,20.05,951.55,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8903-WMRNW,0,0,1,0,15,1,0,1,0,1,0,1,1,0,101.75,1669.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8903-XEBGX,0,0,0,1,2,1,0,0,0,0,0,0,1,1,55.3,108.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8904-OPDCK,0,1,1,0,54,0,0,0,0,0,0,0,0,1,24.95,1364.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8905-IAZPF,0,0,1,0,69,1,0,0,1,0,0,1,1,1,95.65,6744.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8908-NMQTX,0,0,0,0,72,0,0,1,1,1,1,1,1,1,65.6,4566.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8908-SLFCJ,0,0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8909-BOLNL,0,0,0,0,3,1,0,0,0,0,0,0,0,0,21.2,52.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8910-ICHIU,0,0,0,0,46,1,0,1,1,1,0,1,0,1,95.65,4664.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8910-LEDAG,0,1,1,0,34,1,0,0,0,0,0,0,0,0,71.55,2427.35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8914-RBTSB,1,0,1,0,31,1,1,0,1,1,0,1,0,0,93.8,3019.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8915-NNTRC,0,0,1,1,72,1,1,1,1,0,1,1,1,1,107.7,7919.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8917-FAEMR,0,0,0,0,37,1,0,0,0,0,0,0,0,0,19.85,784.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8917-SZTTJ,0,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8919-FYFQZ,1,1,1,0,44,0,0,0,1,0,0,0,0,1,30.35,1359.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8920-NAVAY,0,1,0,0,62,1,1,0,1,1,1,1,1,1,110.75,7053.35,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8922-LIEGH,1,1,0,0,25,1,1,0,1,0,0,0,1,1,89.7,2187.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8922-NPKBJ,0,0,1,1,42,1,0,0,0,0,0,0,0,0,19.35,867.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8929-KSWIH,0,0,0,0,25,1,0,0,0,1,1,1,1,0,99.3,2513.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8930-XOTDP,0,0,1,1,18,1,0,0,0,0,0,1,0,0,55.95,1082.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8931-GJJIQ,1,0,0,0,9,1,1,0,0,0,0,0,1,1,83.3,803.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8932-CZHRQ,0,0,0,0,68,1,1,1,1,1,0,0,1,0,76.75,5233.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8937-RDTHP,1,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8938-UMKPI,1,0,0,0,47,1,1,0,1,1,0,1,1,1,106.4,5127.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8942-DBMHZ,0,0,0,0,12,1,0,0,0,0,0,0,0,0,20.45,255.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8943-URTMR,1,0,0,0,2,1,0,0,0,0,0,1,0,1,79.65,152.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8944-AILEF,0,0,1,0,15,1,0,0,0,0,0,0,0,1,19.45,340.85,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8945-GRKHX,1,0,0,1,1,1,0,0,0,0,0,0,1,0,78.65,78.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8945-MUQUF,1,0,0,0,51,1,1,1,1,0,0,1,0,1,94.8,4837.6,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8946-BFWSG,0,0,1,1,63,1,1,0,0,0,0,0,0,0,25.25,1573.05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8947-YRTDV,0,0,1,1,32,1,0,1,1,1,0,0,1,0,94.8,3131.55,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8949-JTMAY,1,0,0,0,29,1,1,0,0,1,0,1,1,1,98.6,2933.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8950-MTZNV,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.95,44.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8952-WCVCD,0,0,1,0,41,1,0,1,1,1,0,1,1,1,104.45,4162.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8957-THMOA,0,0,0,1,50,1,0,0,0,0,0,0,0,0,20.15,970.85,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8958-JPTRR,0,0,1,0,56,1,1,0,0,0,0,0,0,0,24.3,1261.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8961-QDZZJ,0,0,1,1,57,1,0,0,1,0,0,1,1,1,95.0,5535.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8963-JLGJT,0,0,0,1,3,1,0,1,0,1,0,0,0,0,55.9,157.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8963-MQVYN,0,0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8966-KZXXA,0,0,1,1,36,1,1,0,0,0,0,0,0,0,25.1,930.95,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8966-OIQHG,0,0,1,1,22,1,0,0,0,0,0,0,0,0,20.75,452.35,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8966-SNIZF,0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8967-SZQAS,0,0,0,0,14,1,0,0,1,0,0,0,0,0,50.45,765.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8969-PRHFK,0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,411.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8970-ANWXO,0,0,0,0,23,1,1,0,0,0,1,1,1,1,73.75,1756.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8972-HJWNV,1,1,1,0,7,1,1,0,0,0,0,0,1,1,84.55,646.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8974-OVACP,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8975-SKGRX,0,0,1,0,71,1,1,1,1,1,1,1,1,1,116.1,8310.55,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8976-OQHGT,1,0,1,1,4,1,0,0,1,0,1,0,0,0,56.5,235.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8979-CAMGB,0,1,0,0,64,1,1,0,0,1,1,1,1,0,102.1,6688.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8980-WQFWL,0,0,0,0,35,1,0,0,0,1,0,0,1,1,62.1,2096.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8981-FJGLA,0,0,0,1,11,1,1,0,0,1,0,0,0,1,78.0,851.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8982-NHAVY,0,0,0,0,27,1,1,0,0,1,0,1,1,1,100.5,2673.45,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8984-EYLLL,0,0,1,0,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8984-HPEMB,0,0,0,0,71,1,1,1,1,1,1,1,1,1,118.65,8477.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8985-OOPOS,0,0,0,0,1,1,0,0,0,1,1,1,1,0,74.1,74.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8988-ECPJR,1,1,1,1,34,1,1,0,1,0,0,0,0,1,79.6,2718.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8990-YOZLV,0,0,0,0,69,1,1,1,1,0,1,0,0,1,66.9,4577.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8990-ZXLSU,0,0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8992-CEUEN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18.85,18.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8992-JQYUN,1,0,1,0,1,0,0,0,0,1,0,1,1,1,50.35,50.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8992-OBVDG,0,0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
